timestamp,received_at,user_id,label,env.screenWidth,env.screenHeight,env.timezone,env.connection,env.platform,env.language,env.memory,env.browser,env.touchSupport,env.webdriver,env.battery,env.hardwareConcurrency,env.timezoneMismatch,env.canvasFingerprint,env.fontsHash,env.webglVendor,env.browserFamily,env.osFamily,env.deviceType,metrics.mouseMoves,metrics.scrollEvents,metrics.keyboardEvents,metrics.clicks,metrics.timeOnPage,metrics.idleTime,metrics.focusChanges,metrics.typingSpeedVariance,metrics.avgMouseSpeed,metrics.maxMouseSpeed,metrics.mouseJitter,metrics.directionChanges,metrics.straightness,metrics.pathVariance,metrics.avgKeyInterval,metrics.burstTypingRatio,metrics.pauseVariance,metrics.scrollVelocity,metrics.scrollAcceleration,metrics.scrollJitter,env.gpu
2026-01-10T09:04:40Z,2026-01-10 09:04:40.364,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,85%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,26,5,8,1,11.63,0.22,0,21.303,1874.603,2336.826,0.14,3,0.882,313.764,87.6,0.735,453.826,86.14,51.23,7.576,
2026-01-10T09:04:58Z,2026-01-10 09:04:58.648,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,23,5,12,1,10.87,0.28,4,15.491,2463.818,3020.425,0.141,2,0.934,248.651,88.662,0.575,239.979,89.46,271.73,26.612,
2026-01-10T09:05:20Z,2026-01-10 09:05:20.811,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,100%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,30,1,10,4,14.64,0.07,4,18.231,1975.488,2818.06,0.074,5,0.923,106.211,82.716,0.796,332.371,178.19,220.53,24.154,
2026-01-10T09:05:43Z,2026-01-10 09:05:43.704,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,100%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,17,2,6,3,15.2,0.2,2,10.0,2174.351,2488.593,0.083,2,0.934,99.586,70.694,0.731,42.997,207.14,235.85,17.165,
2026-01-10T09:06:07Z,2026-01-10 09:06:08.000,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,29,1,12,0,16.77,0.17,0,13.028,1988.485,2607.589,0.08,6,0.888,144.895,77.662,0.644,169.73,214.82,332.43,6.121,
2026-01-10T09:06:30Z,2026-01-10 09:06:30.390,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,18,2,6,2,14.78,0.1,3,11.78,2550.9,2923.446,0.146,7,0.931,188.106,74.302,0.778,138.764,208.08,157.49,19.168,
2026-01-10T09:06:55Z,2026-01-10 09:06:55.416,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,36,6,10,0,17.43,0.34,2,10.0,1895.261,2723.51,0.098,5,0.948,259.437,77.153,0.722,27.501,112.66,201.81,32.484,
2026-01-10T09:07:18Z,2026-01-10 09:07:18.237,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,8,1,12,1,15.45,0.25,3,16.012,2150.618,2934.089,0.111,3,0.893,143.03,81.616,0.844,256.37,141.16,135.94,19.224,
2026-01-10T09:07:35Z,2026-01-10 09:07:35.930,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,85%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,31,5,12,4,10.29,0.27,2,17.718,2044.212,2516.043,0.077,1,0.883,203.967,85.584,0.841,313.937,196.1,72.49,14.506,
2026-01-10T09:07:53Z,2026-01-10 09:07:53.658,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,17,5,11,3,10.47,0.11,2,12.821,1987.841,2869.454,0.132,7,0.945,202.596,80.174,0.787,164.367,57.58,161.93,28.467,
2026-01-10T09:08:12Z,2026-01-10 09:08:12.508,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,21,1,12,3,11.17,0.2,3,10.0,2409.691,3149.331,0.14,4,0.939,96.324,74.49,0.645,60.759,107.78,259.32,28.443,
2026-01-10T09:08:32Z,2026-01-10 09:08:32.742,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,26,1,10,1,12.68,0.24,0,15.419,2316.427,2659.252,0.092,5,0.949,281.852,78.63,0.669,237.733,94.27,297.42,5.963,
2026-01-10T09:08:51Z,2026-01-10 09:08:51.277,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,85%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,31,5,7,4,10.75,0.26,2,13.828,1934.082,2550.49,0.088,4,0.911,122.582,86.504,0.667,191.2,68.08,227.88,5.252,
2026-01-10T09:09:14Z,2026-01-10 09:09:14.031,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,18,6,10,3,15.26,0.11,4,11.259,2129.82,2696.495,0.086,3,0.93,360.665,77.98,0.896,126.765,27.55,192.58,34.982,
2026-01-10T09:09:34Z,2026-01-10 09:09:34.422,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,100%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,35,5,9,3,13.14,0.09,4,10.0,2335.697,2866.135,0.122,1,0.867,138.984,78.041,0.72,90.486,38.65,291.19,17.709,
2026-01-10T09:09:51Z,2026-01-10 09:09:51.585,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,23,1,7,4,9.96,0.27,1,10.0,2514.588,3399.83,0.077,6,0.933,221.347,76.625,0.808,28.723,116.8,217.14,11.606,
2026-01-10T09:10:13Z,2026-01-10 09:10:13.900,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,85%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,26,4,6,1,14.76,0.22,2,15.597,1875.541,2577.946,0.117,4,0.921,153.976,80.957,0.822,243.262,141.43,269.18,30.894,
2026-01-10T09:10:32Z,2026-01-10 09:10:32.896,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,85%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,24,6,12,1,11.48,0.29,4,10.0,2436.68,2800.773,0.148,2,0.925,315.826,75.149,0.818,47.147,187.69,40.47,22.898,
2026-01-10T09:10:56Z,2026-01-10 09:10:56.053,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,20,6,8,2,15.71,0.06,1,10.0,2341.17,3019.99,0.15,4,0.881,204.755,77.44,0.791,42.8,173.71,194.85,27.718,
2026-01-10T09:11:19Z,2026-01-10 09:11:19.814,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,100%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,29,5,6,3,16.23,0.24,4,11.784,2465.97,2842.025,0.126,1,0.913,142.887,78.702,0.767,138.861,65.4,208.99,5.993,
2026-01-10T09:11:42Z,2026-01-10 09:11:42.749,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,32,6,11,1,15.36,0.13,2,10.0,2529.77,2967.58,0.097,7,0.895,372.936,73.299,0.623,29.201,49.16,145.62,24.982,
2026-01-10T09:12:02Z,2026-01-10 09:12:03.001,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,18,6,8,2,12.78,0.35,0,12.214,1967.188,2835.363,0.096,6,0.93,299.807,86.594,0.738,149.177,217.7,329.83,23.579,
2026-01-10T09:12:22Z,2026-01-10 09:12:22.757,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,85%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,22,6,6,2,12.14,0.34,0,10.0,1930.838,2276.164,0.072,7,0.949,387.786,76.283,0.824,13.752,126.19,315.45,21.44,
2026-01-10T09:12:43Z,2026-01-10 09:12:43.852,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,25,4,8,3,13.56,0.21,4,14.578,2250.522,2934.397,0.077,7,0.938,336.049,82.907,0.859,212.529,88.39,320.73,9.977,
2026-01-10T09:13:04Z,2026-01-10 09:13:04.194,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,85%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,22,6,6,2,12.95,0.24,3,10.0,2192.287,2808.709,0.126,5,0.914,109.443,70.024,0.618,14.991,135.95,217.81,11.873,
2026-01-10T09:13:28Z,2026-01-10 09:13:28.200,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,24,1,11,3,16.24,0.3,3,13.424,2140.422,2588.481,0.139,7,0.863,145.006,90.31,0.889,180.191,187.43,258.41,26.296,
2026-01-10T09:13:50Z,2026-01-10 09:13:50.664,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,85%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,29,3,12,1,14.75,0.06,4,16.079,1916.214,2216.722,0.099,2,0.907,129.646,78.895,0.566,258.525,157.17,162.48,29.732,
2026-01-10T09:14:07Z,2026-01-10 09:14:07.379,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,19,4,12,1,9.44,0.16,0,10.0,2463.989,3293.75,0.083,4,0.922,377.195,74.847,0.889,49.864,134.08,164.73,7.504,
2026-01-10T09:14:24Z,2026-01-10 09:14:24.983,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,27,5,8,3,10.05,0.34,3,14.385,1843.139,2614.177,0.074,7,0.876,321.688,85.107,0.703,206.917,199.03,53.32,21.248,
2026-01-10T09:14:46Z,2026-01-10 09:14:46.974,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,26,2,12,3,14.42,0.18,4,11.867,1826.509,2456.683,0.146,1,0.895,197.549,86.296,0.67,140.818,39.64,303.0,11.207,
2026-01-10T09:15:09Z,2026-01-10 09:15:09.889,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,14,3,12,4,15.48,0.27,4,16.495,2112.82,2767.466,0.11,5,0.947,182.73,83.35,0.889,272.098,196.55,154.12,6.126,
2026-01-10T09:15:31Z,2026-01-10 09:15:31.817,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,14,5,12,1,14.69,0.17,0,10.538,2436.169,3238.749,0.139,4,0.928,188.061,76.502,0.866,111.057,192.0,82.27,30.524,
2026-01-10T09:15:52Z,2026-01-10 09:15:52.519,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,37,6,11,4,13.12,0.32,1,10.0,2483.672,2835.236,0.133,5,0.865,188.543,75.294,0.704,78.451,196.29,34.25,30.828,
2026-01-10T09:16:15Z,2026-01-10 09:16:15.991,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,85%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,32,3,6,0,15.85,0.13,3,15.724,2522.102,3302.935,0.095,4,0.878,150.823,83.634,0.874,247.243,74.06,210.06,33.444,
2026-01-10T09:16:36Z,2026-01-10 09:16:36.918,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,100%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,21,1,6,1,13.26,0.22,1,16.879,2383.823,2732.39,0.112,2,0.945,359.833,80.009,0.772,284.889,207.45,182.53,27.66,
2026-01-10T09:16:56Z,2026-01-10 09:16:56.888,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,85%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,27,1,12,0,12.3,0.19,3,16.602,1996.52,2763.351,0.127,2,0.87,357.036,83.45,0.77,275.642,46.73,284.65,10.9,
2026-01-10T09:17:18Z,2026-01-10 09:17:18.077,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,85%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,25,2,8,3,13.38,0.19,0,10.0,2585.604,3094.465,0.122,4,0.906,165.539,77.835,0.705,83.039,105.61,78.27,17.967,
2026-01-10T09:17:37Z,2026-01-10 09:17:37.955,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,23,5,12,2,12.19,0.25,3,10.356,2036.766,2686.065,0.104,5,0.927,248.249,77.563,0.72,107.253,180.51,151.31,9.78,
2026-01-10T09:18:02Z,2026-01-10 09:18:02.078,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,20,6,7,3,16.51,0.29,4,14.602,2312.268,2750.274,0.074,6,0.928,185.994,84.496,0.752,213.228,154.17,84.55,24.971,
2026-01-10T09:18:25Z,2026-01-10 09:18:25.866,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,100%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,11,5,10,1,16.33,0.1,1,10.0,2478.621,2825.785,0.117,5,0.914,144.421,76.064,0.893,54.099,214.96,347.72,17.283,
2026-01-10T09:18:43Z,2026-01-10 09:18:43.933,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,25,3,12,3,10.48,0.06,2,18.026,2183.359,2786.645,0.108,4,0.917,373.71,84.542,0.64,324.95,113.91,67.67,27.906,
2026-01-10T09:19:04Z,2026-01-10 09:19:04.834,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,24,2,11,3,13.34,0.06,1,16.1,2598.162,3384.343,0.095,2,0.94,193.151,78.168,0.708,259.197,108.91,299.61,30.206,
2026-01-10T09:19:29Z,2026-01-10 09:19:29.216,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,20,5,7,1,16.61,0.06,1,13.589,2199.167,2511.706,0.088,1,0.896,227.282,80.479,0.682,184.657,82.65,169.21,27.427,
2026-01-10T09:19:48Z,2026-01-10 09:19:48.182,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,85%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,24,4,12,4,11.17,0.34,3,11.889,1981.178,2314.649,0.109,6,0.939,357.772,76.072,0.635,141.34,111.05,190.38,5.708,
2026-01-10T09:20:07Z,2026-01-10 09:20:07.215,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,14,3,10,2,11.38,0.11,2,16.985,2440.553,2974.521,0.115,6,0.929,257.6,87.181,0.686,288.488,89.19,260.12,10.063,
2026-01-10T09:20:29Z,2026-01-10 09:20:29.259,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,10,1,10,1,14.45,0.35,1,10.0,2351.353,3249.736,0.08,6,0.889,216.98,80.383,0.787,51.337,202.59,75.66,7.895,
2026-01-10T09:20:49Z,2026-01-10 09:20:49.288,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,23,4,8,0,12.6,0.16,1,12.97,2521.653,3025.832,0.081,4,0.931,353.955,78.912,0.657,168.21,164.22,95.98,19.568,
2026-01-10T09:21:08Z,2026-01-10 09:21:08.299,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,100%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,12,3,8,1,11.17,0.05,0,10.0,1927.747,2814.316,0.078,7,0.927,133.458,76.466,0.73,29.844,138.91,96.94,32.456,
2026-01-10T09:21:31Z,2026-01-10 09:21:31.882,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,16 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,unavailable,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,30,3,12,3,15.78,0.08,3,14.167,2186.561,3009.467,0.107,3,0.927,101.644,85.472,0.726,200.693,152.05,206.91,26.313,
2026-01-10T09:21:54Z,2026-01-10 09:21:54.749,randomized_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",No,Yes,60%,8,No,randomized_fp,Verdana,NVIDIA Corporation,Chrome,Windows,Desktop,17,4,9,1,15.21,0.17,2,10.0,2458.257,2919.668,0.125,4,0.944,217.764,73.367,0.822,36.536,201.66,281.46,22.026,
